match_id,season,date,nickname,uuid,opponent,elo_before,elo_change,won,finish_time_ms,forfeited,is_playoff_player,seed_type,bastion_type
335098,1,1686688553,7rowl,70eb9286e3e24153a8b37c8f884f1292,silverrruns,2273.0,0.0,False,,True,True,SHIPWRECK,
335098,1,1686688553,silverrruns,17e787d1d6374f818b294f2319db370d,7rowl,2260.0,0.0,False,,True,True,SHIPWRECK,
335054,1,1686687648,7rowl,70eb9286e3e24153a8b37c8f884f1292,silverrruns,2273.0,0.0,True,689382.0,False,True,SHIPWRECK,
335054,1,1686687648,silverrruns,17e787d1d6374f818b294f2319db370d,7rowl,2260.0,0.0,False,,False,True,SHIPWRECK,
330401,1,1686556556,silverrruns,17e787d1d6374f818b294f2319db370d,KenanKardes,2260.0,5.0,True,721799.0,False,True,SHIPWRECK,
330401,1,1686556556,KenanKardes,0b164a03002048d3955715422179eedf,silverrruns,2110.0,-5.0,False,,False,False,SHIPWRECK,
330345,1,1686553942,silverrruns,17e787d1d6374f818b294f2319db370d,meebie,2260.0,8.0,True,544597.0,False,True,BURIED_TREASURE,
330345,1,1686553942,meebie,ba31689fe7d24431bf7997a52efcc21c,silverrruns,2188.0,-8.0,False,,False,False,BURIED_TREASURE,
330328,1,1686553278,silverrruns,17e787d1d6374f818b294f2319db370d,KenanKardes,2260.0,5.0,True,635648.0,False,True,BURIED_TREASURE,
330328,1,1686553278,KenanKardes,0b164a03002048d3955715422179eedf,silverrruns,2110.0,-5.0,False,,False,False,BURIED_TREASURE,
330302,1,1686552061,meebie,ba31689fe7d24431bf7997a52efcc21c,silverrruns,2188.0,-8.0,False,,True,False,VILLAGE,
330302,1,1686552061,silverrruns,17e787d1d6374f818b294f2319db370d,meebie,2260.0,8.0,True,155856.0,True,True,VILLAGE,
330296,1,1686551862,silverrruns,17e787d1d6374f818b294f2319db370d,bing_pigs,2260.0,10.0,True,643211.0,True,True,BURIED_TREASURE,
330296,1,1686551862,bing_pigs,92b63a39b36a445fa94c77ae212dcea3,silverrruns,2409.0,-10.0,False,,True,False,BURIED_TREASURE,
330266,1,1686550618,silverrruns,17e787d1d6374f818b294f2319db370d,switchwastaken,2260.0,5.0,True,726034.0,False,True,VILLAGE,
330266,1,1686550618,switchwastaken,b24da04f8a724f28a7ccb8cbdfa57991,silverrruns,,-5.0,False,,False,False,VILLAGE,
330252,1,1686549804,bing_pigs,92b63a39b36a445fa94c77ae212dcea3,silverrruns,2409.0,-10.0,False,,False,False,BURIED_TREASURE,
330252,1,1686549804,silverrruns,17e787d1d6374f818b294f2319db370d,bing_pigs,2260.0,10.0,True,649634.0,False,True,BURIED_TREASURE,
330214,1,1686547792,silverrruns,17e787d1d6374f818b294f2319db370d,SuperC_,2260.0,6.0,True,512079.0,False,True,RUINED_PORTAL,
330214,1,1686547792,SuperC_,27d9f6941c4c4217a58e87dfe6157828,silverrruns,1767.0,-6.0,False,,False,False,RUINED_PORTAL,
327519,1,1686476793,silverrruns,17e787d1d6374f818b294f2319db370d,bing_pigs,2260.0,11.0,True,547968.0,False,True,VILLAGE,
327519,1,1686476793,bing_pigs,92b63a39b36a445fa94c77ae212dcea3,silverrruns,2409.0,-11.0,False,,False,False,VILLAGE,
327483,1,1686475416,silverrruns,17e787d1d6374f818b294f2319db370d,KenanKardes,2260.0,6.0,True,737866.0,False,True,BURIED_TREASURE,
327483,1,1686475416,KenanKardes,0b164a03002048d3955715422179eedf,silverrruns,2110.0,-6.0,False,,False,False,BURIED_TREASURE,
327458,1,1686474611,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,-11.0,False,,False,False,SHIPWRECK,
327458,1,1686474611,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,11.0,True,667095.0,False,True,SHIPWRECK,
327442,1,1686473901,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,8.0,True,502838.0,True,True,VILLAGE,
327442,1,1686473901,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-8.0,False,,True,True,VILLAGE,
327398,1,1686472360,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,-13.0,False,,False,False,VILLAGE,
327398,1,1686472360,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,13.0,True,706912.0,False,True,VILLAGE,
327376,1,1686471609,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,9.0,True,421283.0,True,True,SHIPWRECK,
327376,1,1686471609,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-9.0,False,,True,True,SHIPWRECK,
327330,1,1686470089,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,28.0,True,571808.0,False,False,RUINED_PORTAL,
327330,1,1686470089,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,-28.0,False,,False,True,RUINED_PORTAL,
327318,1,1686469473,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,8.0,True,132015.0,True,True,BURIED_TREASURE,
327318,1,1686469473,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-8.0,False,,True,True,BURIED_TREASURE,
327297,1,1686468912,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,-13.0,False,,False,False,BURIED_TREASURE,
327297,1,1686468912,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,13.0,True,746214.0,False,True,BURIED_TREASURE,
327275,1,1686468024,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,9.0,True,761778.0,False,True,BURIED_TREASURE,
327275,1,1686468024,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-9.0,False,,False,True,BURIED_TREASURE,
327215,1,1686465893,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,-13.0,False,,False,False,BURIED_TREASURE,
327215,1,1686465893,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,13.0,True,570682.0,False,True,BURIED_TREASURE,
324514,1,1686395962,silverrruns,17e787d1d6374f818b294f2319db370d,Droidzz1,2260.0,9.0,True,675062.0,False,True,BURIED_TREASURE,
324514,1,1686395962,Droidzz1,c591ec27c7a748e296b0d3e540dfd009,silverrruns,,-9.0,False,,False,False,BURIED_TREASURE,
324465,1,1686394938,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-12.0,False,,True,True,DESERT_TEMPLE,
324465,1,1686394938,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,12.0,True,635725.0,True,True,DESERT_TEMPLE,
324448,1,1686394251,silverrruns,17e787d1d6374f818b294f2319db370d,bing_pigs,2260.0,-30.0,False,,False,True,RUINED_PORTAL,
324448,1,1686394251,bing_pigs,92b63a39b36a445fa94c77ae212dcea3,silverrruns,2409.0,30.0,True,804566.0,False,False,RUINED_PORTAL,
324356,1,1686392240,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-12.0,False,,True,True,BURIED_TREASURE,
324356,1,1686392240,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,12.0,True,694008.0,True,True,BURIED_TREASURE,
323204,1,1686355828,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,SHIPWRECK,
323204,1,1686355828,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,True,True,SHIPWRECK,
323188,1,1686355440,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,True,245215.0,True,True,SHIPWRECK,
323188,1,1686355440,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,True,True,SHIPWRECK,
323180,1,1686355135,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,MrWorldwide_1,1932.0,0.0,False,,False,True,BURIED_TREASURE,
323180,1,1686355135,MrWorldwide_1,8af83b4ec8764c5087a612981ef4d0ae,dandannyboy,,0.0,False,,False,False,BURIED_TREASURE,
323156,1,1686354284,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,SHIPWRECK,
323156,1,1686354284,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,True,True,SHIPWRECK,
323139,1,1686353600,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,False,True,VILLAGE,
323139,1,1686353600,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,732309.0,False,True,VILLAGE,
323118,1,1686352834,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,False,True,BURIED_TREASURE,
323118,1,1686352834,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,741003.0,False,True,BURIED_TREASURE,
323089,1,1686352054,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,False,True,SHIPWRECK,
323089,1,1686352054,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,785029.0,False,True,SHIPWRECK,
323066,1,1686351231,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,RUINED_PORTAL,
323066,1,1686351231,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,True,True,RUINED_PORTAL,
323057,1,1686350882,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,True,733993.0,False,True,BURIED_TREASURE,
323057,1,1686350882,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,False,True,BURIED_TREASURE,
323028,1,1686350081,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,SHIPWRECK,
323028,1,1686350081,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,False,,True,True,SHIPWRECK,
323003,1,1686349472,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,DESERT_TEMPLE,
323003,1,1686349472,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,274818.0,True,True,DESERT_TEMPLE,
322990,1,1686349157,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,True,True,BURIED_TREASURE,
322990,1,1686349157,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,512453.0,True,True,BURIED_TREASURE,
322972,1,1686348609,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,,,True,True,BURIED_TREASURE,
322972,1,1686348609,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,,,True,False,BURIED_TREASURE,
322965,1,1686348544,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,DESERT_TEMPLE,
322965,1,1686348544,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,False,False,DESERT_TEMPLE,
322941,1,1686347809,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,True,626316.0,False,True,SHIPWRECK,
322941,1,1686347809,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,False,False,SHIPWRECK,
322911,1,1686347036,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,SHIPWRECK,
322911,1,1686347036,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,False,False,SHIPWRECK,
322871,1,1686346122,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,VILLAGE,
322871,1,1686346122,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,True,740060.0,False,False,VILLAGE,
322830,1,1686345344,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,BURIED_TREASURE,
322830,1,1686345344,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,True,737627.0,False,False,BURIED_TREASURE,
322798,1,1686344564,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,SHIPWRECK,
322798,1,1686344564,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,False,False,SHIPWRECK,
322775,1,1686343809,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,False,True,BURIED_TREASURE,
322775,1,1686343809,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,False,False,BURIED_TREASURE,
322733,1,1686343020,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,druppelen,1932.0,0.0,False,,True,True,BURIED_TREASURE,
322733,1,1686343020,druppelen,061fcc44cc364bdca1d092cc5210fd3b,dandannyboy,1617.0,0.0,False,,True,False,BURIED_TREASURE,
321041,1,1686302533,7rowl,70eb9286e3e24153a8b37c8f884f1292,silverrruns,2273.0,26.0,True,731001.0,False,True,BURIED_TREASURE,
321041,1,1686302533,silverrruns,17e787d1d6374f818b294f2319db370d,7rowl,2260.0,-26.0,False,,False,True,BURIED_TREASURE,
321019,1,1686301757,silverrruns,17e787d1d6374f818b294f2319db370d,retropog,2260.0,7.0,True,693663.0,False,True,SHIPWRECK,
321019,1,1686301757,retropog,25349f93cf194f3baeee93d024eccc21,silverrruns,1977.0,-7.0,False,,False,False,SHIPWRECK,
320991,1,1686300971,silverrruns,17e787d1d6374f818b294f2319db370d,7rowl,2260.0,-28.0,False,,False,True,BURIED_TREASURE,
320991,1,1686300971,7rowl,70eb9286e3e24153a8b37c8f884f1292,silverrruns,2273.0,28.0,True,703147.0,False,True,BURIED_TREASURE,
320952,1,1686299727,silverrruns,17e787d1d6374f818b294f2319db370d,retropog,2260.0,7.0,True,545016.0,False,True,SHIPWRECK,
320952,1,1686299727,retropog,25349f93cf194f3baeee93d024eccc21,silverrruns,1977.0,-7.0,False,,False,False,SHIPWRECK,
320908,1,1686298727,MoleyG,fa1bec35058546c98f9279f8be7cf9bc,silverrruns,1895.0,-8.0,False,,False,True,SHIPWRECK,
320908,1,1686298727,silverrruns,17e787d1d6374f818b294f2319db370d,MoleyG,2260.0,8.0,True,659324.0,False,True,SHIPWRECK,
320883,1,1686298026,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-9.0,False,,True,True,VILLAGE,
320883,1,1686298026,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,9.0,True,153073.0,True,True,VILLAGE,
320873,1,1686297659,silverrruns,17e787d1d6374f818b294f2319db370d,retropog,2260.0,7.0,True,204290.0,True,True,DESERT_TEMPLE,
320873,1,1686297659,retropog,25349f93cf194f3baeee93d024eccc21,silverrruns,1977.0,-7.0,False,,True,False,DESERT_TEMPLE,
320862,1,1686297343,silverrruns,17e787d1d6374f818b294f2319db370d,meebie,2260.0,10.0,True,620692.0,False,True,BURIED_TREASURE,
320862,1,1686297343,meebie,ba31689fe7d24431bf7997a52efcc21c,silverrruns,2188.0,-10.0,False,,False,False,BURIED_TREASURE,
320824,1,1686295900,silverrruns,17e787d1d6374f818b294f2319db370d,MoleyG,2260.0,10.0,True,627964.0,False,True,BURIED_TREASURE,
320824,1,1686295900,MoleyG,fa1bec35058546c98f9279f8be7cf9bc,silverrruns,1895.0,-10.0,False,,False,True,BURIED_TREASURE,
320800,1,1686294743,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,10.0,True,362504.0,True,True,VILLAGE,
320800,1,1686294743,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-10.0,False,,True,True,VILLAGE,
320777,1,1686293871,silverrruns,17e787d1d6374f818b294f2319db370d,MoleyG,2260.0,11.0,True,626575.0,True,True,SHIPWRECK,
320777,1,1686293871,MoleyG,fa1bec35058546c98f9279f8be7cf9bc,silverrruns,1895.0,-11.0,False,,True,True,SHIPWRECK,
320752,1,1686292630,silverrruns,17e787d1d6374f818b294f2319db370d,Ancoboyy,2260.0,11.0,True,415687.0,True,True,SHIPWRECK,
320752,1,1686292630,Ancoboyy,bc80af38933f4ae19b0494681a54422b,silverrruns,2179.0,-11.0,False,,True,True,SHIPWRECK,
320705,1,1686290207,silverrruns,17e787d1d6374f818b294f2319db370d,MoleyG,2260.0,11.0,True,545504.0,True,True,DESERT_TEMPLE,
320705,1,1686290207,MoleyG,fa1bec35058546c98f9279f8be7cf9bc,silverrruns,1895.0,-11.0,False,,True,True,DESERT_TEMPLE,
318479,1,1686224530,silverrruns,17e787d1d6374f818b294f2319db370d,druppelen,2260.0,0.0,False,,True,True,BURIED_TREASURE,
318479,1,1686224530,druppelen,061fcc44cc364bdca1d092cc5210fd3b,silverrruns,1617.0,0.0,False,,True,False,BURIED_TREASURE,
318442,1,1686223500,silverrruns,17e787d1d6374f818b294f2319db370d,druppelen,2260.0,0.0,,,True,True,SHIPWRECK,
318442,1,1686223500,druppelen,061fcc44cc364bdca1d092cc5210fd3b,silverrruns,1617.0,0.0,,,True,False,SHIPWRECK,
318427,1,1686223088,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318427,1,1686223088,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,640913.0,False,True,BURIED_TREASURE,
318403,1,1686222332,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318403,1,1686222332,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,572594.0,False,True,BURIED_TREASURE,
318385,1,1686221729,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,,,True,True,SHIPWRECK,
318385,1,1686221729,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,,,True,True,SHIPWRECK,
318380,1,1686221622,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,RUINED_PORTAL,
318380,1,1686221622,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,True,True,RUINED_PORTAL,
318362,1,1686220926,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,SHIPWRECK,
318362,1,1686220926,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,740537.0,True,True,SHIPWRECK,
318339,1,1686220158,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,SHIPWRECK,
318339,1,1686220158,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,633726.0,False,True,SHIPWRECK,
318318,1,1686219497,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318318,1,1686219497,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,881322.0,False,True,BURIED_TREASURE,
318296,1,1686218588,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,VILLAGE,
318296,1,1686218588,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,270496.0,True,True,VILLAGE,
318279,1,1686218132,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,SHIPWRECK,
318279,1,1686218132,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,779003.0,False,True,SHIPWRECK,
318267,1,1686217304,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,SHIPWRECK,
318267,1,1686217304,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,True,733684.0,False,False,SHIPWRECK,
318245,1,1686216537,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,True,True,DESERT_TEMPLE,
318245,1,1686216537,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,True,False,DESERT_TEMPLE,
318212,1,1686215695,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318212,1,1686215695,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,BURIED_TREASURE,
318191,1,1686215037,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,True,True,VILLAGE,
318191,1,1686215037,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,True,False,VILLAGE,
318161,1,1686214223,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318161,1,1686214223,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,BURIED_TREASURE,
318133,1,1686213370,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,True,736087.0,False,True,SHIPWRECK,
318133,1,1686213370,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,False,True,SHIPWRECK,
318113,1,1686212601,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,SHIPWRECK,
318113,1,1686212601,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,True,True,SHIPWRECK,
318103,1,1686212331,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,SHIPWRECK,
318103,1,1686212331,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,278134.0,True,True,SHIPWRECK,
318090,1,1686212015,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,True,685557.0,False,True,BURIED_TREASURE,
318090,1,1686212015,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,False,True,BURIED_TREASURE,
318073,1,1686211230,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,SHIPWRECK,
318073,1,1686211230,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,11167.0,True,True,SHIPWRECK,
318070,1,1686211190,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,True,True,SHIPWRECK,
318070,1,1686211190,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,165182.0,True,True,SHIPWRECK,
318060,1,1686210903,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,True,612286.0,True,True,SHIPWRECK,
318060,1,1686210903,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,True,True,SHIPWRECK,
318036,1,1686210252,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,BURIED_TREASURE,
318036,1,1686210252,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,609904.0,False,True,BURIED_TREASURE,
318017,1,1686209606,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,True,566568.0,False,True,RUINED_PORTAL,
318017,1,1686209606,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,False,True,RUINED_PORTAL,
317998,1,1686208976,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,True,728133.0,False,True,VILLAGE,
317998,1,1686208976,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,False,True,VILLAGE,
317977,1,1686208210,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,DESERT_TEMPLE,
317977,1,1686208210,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,False,,False,True,DESERT_TEMPLE,
317951,1,1686207322,silverrruns,17e787d1d6374f818b294f2319db370d,doogile,2260.0,0.0,False,,False,True,SHIPWRECK,
317951,1,1686207322,doogile,3c8757790ab0400b8b9e3936e0dd535b,silverrruns,2385.0,0.0,True,947451.0,False,True,SHIPWRECK,
317920,1,1686206195,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,BURIED_TREASURE,
317920,1,1686206195,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,BURIED_TREASURE,
317896,1,1686205311,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,BURIED_TREASURE,
317896,1,1686205311,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,BURIED_TREASURE,
317869,1,1686204358,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,RUINED_PORTAL,
317869,1,1686204358,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,RUINED_PORTAL,
317850,1,1686203572,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,True,740359.0,False,True,SHIPWRECK,
317850,1,1686203572,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,SHIPWRECK,
317827,1,1686202667,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,SHIPWRECK,
317827,1,1686202667,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,SHIPWRECK,
317812,1,1686201794,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,SHIPWRECK,
317812,1,1686201794,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,True,644957.0,False,False,SHIPWRECK,
317799,1,1686201114,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,False,,False,True,SHIPWRECK,
317799,1,1686201114,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,SHIPWRECK,
317778,1,1686200124,silverrruns,17e787d1d6374f818b294f2319db370d,hackingnoises,2260.0,0.0,True,815823.0,False,True,RUINED_PORTAL,
317778,1,1686200124,hackingnoises,7c92678742eb4e819f3122017697ae3d,silverrruns,2480.0,0.0,False,,False,False,RUINED_PORTAL,
317765,1,1686199204,silverrruns,17e787d1d6374f818b294f2319db370d,emia,2260.0,0.0,False,,False,True,BURIED_TREASURE,
317765,1,1686199204,emia,8dcad0ea9f7444ee8eb0a1aa5b868331,silverrruns,1780.0,0.0,False,,False,False,BURIED_TREASURE,
317740,1,1686198452,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,809842.0,False,True,BURIED_TREASURE,
317740,1,1686198452,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,False,True,BURIED_TREASURE,
317721,1,1686197604,silverrruns,17e787d1d6374f818b294f2319db370d,dandannyboy,2260.0,0.0,True,610433.0,False,True,BURIED_TREASURE,
317721,1,1686197604,dandannyboy,e4808bc3e1e347988cbb59b55d723e0f,silverrruns,1932.0,0.0,False,,False,True,BURIED_TREASURE,
